x(m),y(m),z(m),Serving_PCI,Serving_RSRP(dBm),Serving_SINR(dB),Detected_PCI,Detected_RSRP(dBm),Detected_SINR(dB)
173.16,2677.92,75,8,-89.54,4.3,,,
980.45,2680.38,75,8,-95.04,5.37,,,
778.77,2681.41,75,2,-91.75,-11.46,,,
375.89,2681.8,75,2,-84.38,10.75,,,
576.89,2684.07,75,8,-89.52,6.12,,,
-197.41,2688.0,75,1,-81.25,13.23,,,
-229.95,2691.2,75,1,-85.33,10.26,,,
-31.0,2692.71,75,1,-78.72,17.81,,,
173.17,2692.81,75,13,-91.75,2.66,,,
980.43,2695.26,75,13,-93.19,8.58,,,
778.82,2696.32,75,13,-88.81,-9.13,,,
375.91,2696.74,75,1,-85.06,6.35,,,
576.9,2699.0,75,8,-89.55,6.16,,,
-198.6,2702.87,75,1,-82.25,14.65,,,
-229.91,2706.1,75,8,-86.62,8.03,,,
-30.97,2707.61,75,1,-78.65,16.71,,,
173.15,2707.71,75,8,-91.26,5.34,,,
980.43,2710.1,75,2,-92.54,11.8,,,
778.87,2711.23,75,13,-89.7,-2.56,,,
375.94,2711.65,75,1,-83.66,10.5,,,
576.92,2713.92,75,8,-89.52,7.44,,,
-199.78,2717.71,75,1,-79.51,15.34,,,
-229.86,2721.0,75,1,-85.83,8.92,,,
-30.93,2722.46,75,1,-79.13,16.38,,,
173.1,2722.64,75,13,-93.47,5.3,,,
980.43,2725.0,75,2,-94.41,10.79,,,
778.91,2726.17,75,2,-91.72,7.07,,,
375.97,2726.56,75,1,-83.33,8.06,,,
576.93,2728.82,75,8,-89.11,9.34,,,
-200.94,2732.6,75,1,-80.2,14.23,,,
-229.82,2735.93,75,1,-84.58,11.63,,,
-30.85,2737.33,75,1,-79.93,14.93,,,
173.06,2737.57,75,2,-93.18,3.95,,,
980.44,2739.98,75,8,-95.52,6.91,,,
778.94,2741.1,75,13,-91.8,6.34,,,
375.97,2741.49,75,1,-82.16,9.29,,,
576.94,2743.71,75,8,-88.5,7.94,,,
-202.09,2747.49,75,1,-79.9,16.61,,,
-229.8,2750.86,75,1,-85.52,11.13,,,
-30.74,2752.24,75,1,-79.15,14.64,,,
173.03,2752.52,75,13,-92.5,3.63,,,
980.48,2754.97,75,13,-93.0,10.41,,,
778.94,2755.98,75,13,-92.11,4.64,,,
375.98,2756.45,75,1,-81.25,9.88,,,
576.95,2758.6,75,8,-88.61,8.92,,,
-203.26,2762.4,75,1,-81.18,14.14,,,
-229.76,2765.76,75,1,-84.52,13.21,,,
-30.65,2767.18,75,1,-79.69,14.92,,,
173.0,2767.47,75,13,-91.75,9.0,,,
980.54,2769.9,75,13,-93.79,6.01,,,
778.97,2770.92,75,13,-89.48,8.44,,,
376.0,2771.42,75,1,-82.0,1.0,,,
576.95,2773.5,75,8,-89.79,8.71,,,
-204.41,2777.32,75,1,-80.79,15.84,,,
-229.71,2780.61,75,1,-83.9,12.1,,,
-30.57,2782.08,75,2,-80.58,11.76,,,
172.95,2782.42,75,13,-93.72,1.88,,,
980.6,2784.77,75,8,-95.41,7.19,,,
778.98,2785.91,75,13,-90.23,5.01,,,
376.03,2786.38,75,1,-81.4,10.8,,,
576.96,2788.43,75,8,-88.52,11.61,,,
-205.55,2792.22,75,1,-80.79,15.35,,,
-229.64,2795.45,75,1,-84.54,12.22,,,
-30.51,2796.97,75,2,-80.47,10.38,,,
172.9,2797.38,75,13,-92.05,3.57,,,
980.62,2799.64,75,8,-96.18,9.46,,,
779.0,2800.86,75,13,-90.0,6.81,,,
376.03,2801.26,75,1,-82.11,11.18,,,
576.99,2803.31,75,8,-89.13,9.06,,,
-206.71,2807.07,75,1,-79.18,16.63,,,
-229.61,2810.36,75,1,-85.9,11.52,,,
-30.47,2811.84,75,2,-80.3,12.98,,,
172.88,2812.3,75,13,-92.63,3.12,,,
779.03,2815.79,75,13,-91.72,5.35,,,
376.04,2816.13,75,1,-81.86,11.13,,,
577.01,2818.19,75,8,-89.68,10.98,,,
-207.89,2821.94,75,1,-79.97,15.97,,,
-229.61,2825.3,75,1,-85.01,11.6,,,
-30.42,2826.7,75,1,-79.15,14.27,,,
172.88,2827.2,75,13,-91.72,7.19,,,
980.59,2829.51,75,8,-94.7,11.48,,,
779.04,2830.73,75,13,-90.68,7.26,,,
376.08,2831.03,75,1,-80.33,13.31,,,
577.01,2833.08,75,8,-87.98,1.96,,,
-209.09,2836.79,75,1,-79.61,17.67,,,
-229.59,2840.21,75,1,-86.16,9.71,,,
-30.38,2841.53,75,1,-79.43,15.85,,,
172.88,2842.11,75,13,-93.55,6.15,,,
779.08,2845.59,75,13,-91.68,6.85,,,
376.09,2845.94,75,1,-80.43,13.42,,,
577.0,2848.0,75,8,-88.77,-0.36,,,
-210.27,2851.65,75,1,-80.18,16.43,,,
-229.57,2855.13,75,1,-84.29,12.52,,,
-30.32,2856.39,75,1,-77.68,16.11,,,
172.87,2857.05,75,13,-91.12,6.13,,,
980.56,2859.39,75,8,-95.22,9.83,,,
779.15,2860.43,75,13,-89.32,9.73,,,
376.09,2860.89,75,1,-79.55,14.21,,,
577.02,2862.9,75,8,-87.68,-4.89,,,
-211.42,2866.53,75,1,-81.06,16.82,,,
-229.53,2870.03,75,8,-87.73,7.58,,,
-30.2,2871.31,75,1,-80.43,14.82,,,
172.85,2871.99,75,13,-91.2,6.5,,,
980.57,2874.26,75,2,-95.47,8.61,,,
779.22,2875.34,75,13,-88.88,10.12,,,
376.1,2875.81,75,1,-79.88,13.78,,,
577.03,2877.82,75,8,-90.58,0.81,,,
-212.55,2881.41,75,1,-81.16,15.63,,,
-229.49,2884.87,75,1,-85.86,10.46,,,
-30.06,2886.29,75,1,-79.02,16.55,,,
172.84,2886.94,75,13,-94.47,3.48,,,
980.58,2889.17,75,8,-96.79,10.63,,,
779.27,2890.28,75,17,-93.52,4.77,,,
376.11,2890.69,75,1,-81.11,11.21,,,
577.03,2892.74,75,8,-89.75,11.82,,,
-213.73,2896.23,75,1,-79.54,16.61,,,
-229.44,2899.74,75,1,-85.79,11.31,,,
-29.96,2901.26,75,1,-80.59,15.98,,,
172.79,2901.87,75,13,-90.86,8.26,,,
980.56,2904.04,75,8,-94.47,12.38,,,
779.32,2905.24,75,2,-93.13,8.84,,,
376.12,2905.59,75,1,-81.04,12.76,,,
577.03,2907.65,75,8,-91.75,12.09,,,
-214.93,2911.07,75,1,-78.52,18.71,,,
-229.4,2914.61,75,1,-85.16,12.17,,,
-29.93,2916.18,75,1,-81.47,15.22,,,
172.75,2916.78,75,13,-94.12,6.0,,,
980.56,2918.92,75,8,-94.56,12.92,,,
779.37,2920.18,75,17,-96.22,6.14,,,
376.16,2920.52,75,1,-80.25,13.76,,,
577.04,2922.57,75,8,-89.68,12.65,,,
-216.1,2925.95,75,1,-77.95,19.11,,,
-229.37,2929.51,75,1,-86.98,10.59,,,
-29.9,2931.01,75,1,-80.05,17.04,,,
172.73,2931.72,75,13,-91.79,8.23,,,
980.57,2933.85,75,8,-96.63,-7.8,,,
779.42,2935.04,75,2,-94.39,5.37,,,
376.19,2935.42,75,1,-81.65,12.88,,,
577.08,2937.48,75,8,-90.18,12.43,,,
-217.24,2940.82,75,1,-79.75,17.68,,,
-229.34,2944.43,75,1,-86.33,12.28,,,
-29.86,2945.78,75,1,-82.26,15.97,,,
172.75,2946.66,75,13,-91.72,7.48,,,
980.59,2948.83,75,8,-90.43,-8.32,,,
779.45,2949.9,75,2,-92.12,7.77,,,
376.2,2950.31,75,1,-79.88,14.3,,,
577.14,2952.36,75,8,-91.0,10.23,,,
-218.41,2955.74,75,1,-80.4,14.05,,,
-229.31,2959.35,75,1,-86.56,11.14,,,
-29.8,2960.66,75,1,-79.47,16.65,,,
172.76,2961.54,75,13,-95.22,6.86,,,
980.62,2963.93,75,8,-96.13,-9.36,,,
779.48,2964.78,75,8,-91.93,6.75,,,
376.17,2965.18,75,1,-82.36,13.17,,,
577.21,2967.22,75,8,-91.81,10.96,,,
-219.58,2970.7,75,1,-80.56,-2.04,,,
-229.25,2974.22,75,1,-86.05,13.82,,,
-29.75,2975.58,75,1,-79.9,16.69,,,
172.73,2976.56,75,13,-94.06,7.52,,,
980.62,2979.42,75,8,-96.43,-9.17,,,
779.51,2979.7,75,8,-92.91,4.89,,,
376.16,2980.06,75,1,-82.31,12.3,,,
577.23,2982.33,75,8,-92.86,9.25,,,
-220.74,2985.57,75,1,-81.51,17.13,,,
-229.19,2989.21,75,8,-87.83,6.64,,,
-29.71,2990.5,75,1,-80.29,15.69,,,
172.71,2991.95,75,13,-94.97,6.95,,,
779.53,2994.69,75,17,-92.19,-7.18,,,
376.15,2994.98,75,1,-82.25,12.5,,,
980.61,2995.48,75,2,-95.8,5.46,,,
577.26,2997.92,75,8,-92.34,-6.11,,,
-221.89,3000.41,75,1,-81.4,17.56,,,
-229.12,3004.53,75,1,-88.83,11.72,,,
-29.67,3005.41,75,1,-80.25,17.11,,,
172.7,3007.73,75,8,-98.86,2.89,,,
779.58,3009.66,75,17,-90.95,-11.98,,,
376.16,3009.91,75,1,-83.93,13.23,,,
980.61,3011.4,75,8,-98.36,8.88,,,
577.3,3013.76,75,8,-92.06,-3.85,,,
-223.05,3015.24,75,1,-81.73,17.51,,,
-29.61,3020.27,75,1,-80.43,15.06,,,
-229.09,3020.38,75,1,-89.9,11.22,,,
172.68,3023.24,75,8,-88.59,10.09,,,
779.6,3024.55,75,2,-90.11,11.21,,,
376.22,3024.85,75,1,-86.04,12.85,,,
980.62,3025.86,75,8,-98.72,7.73,,,
577.33,3028.78,75,8,-90.84,-1.55,,,
-224.2,3030.11,75,1,-80.37,17.77,,,
-29.56,3035.0,75,1,-86.11,12.15,,,
-229.05,3036.47,75,8,-88.3,6.75,,,
172.64,3037.33,75,8,-88.68,9.17,,,
980.61,3038.06,75,8,-98.82,7.53,,,
779.62,3039.07,75,2,-90.55,9.69,,,
376.3,3039.33,75,2,-91.44,10.71,,,
577.34,3041.99,75,8,-93.36,14.32,,,
-225.38,3045.05,75,1,-82.43,17.77,,,
980.28,3046.07,75,2,-103.11,5.73,,,
980.34,3046.33,75,2,-94.08,15.17,,,
980.25,3047.02,75,2,-94.82,12.64,,,
980.58,3047.55,75,8,-98.07,8.63,,,
980.38,3047.88,75,2,-95.86,14.23,,,
-29.47,3048.72,75,2,-88.5,7.56,,,
980.26,3049.18,75,2,-94.82,11.47,,,
172.62,3049.48,75,8,-89.01,10.54,,,
-229.0,3051.68,75,8,-87.22,6.9,,,
980.28,3052.08,75,2,-95.68,9.42,,,
779.66,3052.16,75,2,-91.97,10.75,,,
376.39,3052.22,75,13,-93.65,10.1,,,
980.36,3052.61,75,2,-98.84,4.56,,,
577.37,3053.1,75,8,-92.38,16.93,,,
980.47,3054.0,75,8,-96.91,10.53,,,
980.3,3055.56,75,2,-97.81,8.92,,,
980.3,3057.55,75,8,-100.69,7.04,,,
980.3,3058.41,75,2,-98.04,7.56,,,
980.25,3059.05,75,2,-94.81,10.64,,,
172.65,3059.45,75,8,-91.68,9.13,,,
-226.51,3059.62,75,1,-88.29,12.17,,,
980.36,3060.29,75,8,-97.33,-4.26,,,
-29.35,3060.3,75,1,-89.48,13.34,,,
577.48,3061.99,75,8,-91.83,16.72,,,
376.48,3062.75,75,13,-91.9,11.13,,,
779.7,3062.88,75,2,-100.36,5.42,,,
-228.94,3064.96,75,1,-87.4,12.18,,,
172.81,3067.15,75,13,-93.61,6.98,,,
980.53,3067.5,75,8,-96.0,11.92,,,
577.77,3068.69,75,8,-94.55,15.3,,,
-29.27,3069.43,75,1,-89.55,10.92,,,
376.46,3070.87,75,13,-91.75,15.19,,,
779.73,3071.11,75,2,-99.0,7.46,,,
-227.46,3072.51,75,1,-92.55,10.0,,,
173.13,3072.89,75,2,-94.8,4.65,,,
980.87,3072.95,75,2,-99.4,5.91,,,
578.12,3073.91,75,8,-96.7,12.26,,,
-228.87,3075.86,75,8,-87.29,8.92,,,
-29.22,3076.26,75,1,-90.33,11.67,,,
376.43,3076.71,75,13,-91.54,13.14,,,
779.73,3077.06,75,2,-94.04,12.61,,,
980.85,3077.96,75,2,-96.69,8.28,,,
173.25,3077.98,75,8,-99.54,5.11,,,
577.89,3078.88,75,8,-89.77,18.17,,,
376.66,3080.71,75,2,-87.86,7.17,,,
-29.16,3080.94,75,2,-90.04,6.21,,,
779.91,3081.17,75,2,-86.27,18.28,,,
-228.15,3082.32,75,13,-92.55,4.61,,,
979.37,3082.59,75,2,-99.52,6.43,,,
172.16,3082.79,75,8,-87.72,12.53,,,
576.08,3083.2,75,2,-91.48,8.73,,,
-228.79,3083.92,75,8,-88.54,8.34,,,
378.32,3083.94,75,8,-88.0,-7.9,,,
781.45,3084.45,75,2,-87.7,12.96,,,
-28.26,3084.45,75,8,-87.31,8.8,,,
976.36,3085.47,75,2,-86.5,21.17,,,
777.31,3085.82,75,2,-83.75,19.3,,,
777.42,3085.87,75,2,-83.77,17.26,,,
777.99,3085.88,75,2,-83.77,20.39,,,
486.91,3086.03,75,2,-88.15,11.97,,,
533.36,3086.05,75,2,-86.4,11.38,,,
502.65,3086.06,75,2,-92.0,8.9,,,
471.54,3086.07,75,2,-90.0,11.59,,,
518.43,3086.07,75,2,-86.57,13.27,,,
546.14,3086.07,75,2,-84.61,15.86,,,
569.12,3086.09,75,2,-84.22,18.36,,,
456.63,3086.1,75,2,-91.57,11.72,,,
563.78,3086.1,75,2,-86.25,13.44,,,
778.76,3086.11,75,2,-84.62,16.94,,,
556.2,3086.11,75,2,-84.97,16.39,,,
442.37,3086.12,75,2,-88.72,11.82,,,
429.08,3086.13,75,2,-91.65,9.76,,,
169.41,3086.14,75,8,-91.41,10.82,,,
924.36,3086.16,75,2,-86.57,20.38,,,
926.68,3086.16,75,2,-85.76,19.25,,,
417.11,3086.15,75,13,-91.22,5.16,,,
921.18,3086.19,75,2,-86.19,19.19,,,
406.82,3086.19,75,13,-88.31,8.38,,,
927.7,3086.22,75,2,-86.59,20.85,,,
382.24,3086.22,75,2,-87.4,-7.31,,,
913.99,3086.25,75,2,-84.51,21.93,,,
911.2,3086.27,75,2,-82.72,23.94,,,
927.23,3086.28,75,2,-85.12,22.73,,,
780.29,3086.28,75,2,-87.43,13.59,,,
870.36,3086.29,75,2,-82.72,19.19,,,
885.97,3086.3,75,2,-87.86,15.71,,,
906.62,3086.3,75,2,-84.08,19.81,,,
906.76,3086.3,75,2,-84.59,20.52,,,
908.82,3086.3,75,2,-84.07,20.96,,,
923.87,3086.3,75,2,-86.11,18.82,,,
398.58,3086.29,75,13,-88.59,7.78,,,
901.8,3086.31,75,2,-83.66,20.15,,,
906.6,3086.31,75,2,-84.52,20.02,,,
907.26,3086.31,75,2,-85.01,21.9,,,
915.42,3086.31,75,2,-85.37,19.65,,,
905.32,3086.32,75,2,-84.59,23.06,,,
906.57,3086.32,75,2,-83.77,21.59,,,
906.65,3086.32,75,2,-84.32,21.0,,,
906.7,3086.32,75,2,-83.04,23.32,,,
902.72,3086.33,75,2,-85.15,21.6,,,
906.74,3086.33,75,2,-83.05,21.48,,,
855.31,3086.34,75,2,-83.13,18.34,,,
899.32,3086.36,75,2,-85.18,21.18,,,
888.69,3086.37,75,2,-85.15,20.82,,,
888.91,3086.37,75,2,-83.81,22.9,,,
895.11,3086.37,75,2,-84.91,19.85,,,
948.05,3086.38,75,2,-84.65,22.1,,,
889.49,3086.38,75,2,-84.93,20.96,,,
891.36,3086.38,75,2,-86.22,21.68,,,
972.61,3086.39,75,2,-84.82,21.06,,,
890.18,3086.39,75,2,-84.76,21.55,,,
841.03,3086.4,75,2,-85.11,14.71,,,
959.03,3086.41,75,2,-85.54,22.28,,,
892.48,3086.42,75,2,-84.73,20.79,,,
905.94,3086.42,75,2,-86.29,17.19,,,
909.84,3086.42,75,2,-83.75,19.77,,,
936.19,3086.42,75,2,-84.37,20.06,,,
895.35,3086.44,75,2,-84.58,22.3,,,
916.51,3086.44,75,2,-87.16,17.86,,,
925.43,3086.44,75,2,-87.95,17.83,,,
898.79,3086.45,75,2,-85.79,20.46,,,
967.27,3086.46,75,2,-84.11,22.96,,,
827.75,3086.46,75,2,-84.05,17.04,,,
904.4,3086.46,75,2,-84.91,18.05,,,
902.16,3086.47,75,2,-85.43,20.28,,,
815.71,3086.49,75,2,-83.01,17.67,,,
903.86,3086.5,75,2,-84.4,21.72,,,
781.2,3086.54,75,2,-83.97,19.56,,,
805.32,3086.56,75,2,-83.91,18.46,,,
392.36,3086.55,75,13,-89.58,9.75,,,
797.03,3086.69,75,2,-82.97,18.92,,,
785.23,3086.8,75,2,-82.68,19.13,,,
387.22,3086.82,75,2,-87.77,10.85,,,
783.44,3086.87,75,2,-84.75,16.23,,,
791.38,3086.98,75,2,-84.79,16.61,,,
784.22,3087.09,75,2,-83.91,20.37,,,
785.03,3087.15,75,2,-84.82,17.06,,,
785.7,3087.24,75,2,-83.54,18.64,,,
786.22,3087.31,75,2,-84.37,16.15,,,
-25.32,3087.34,75,1,-83.55,15.22,,,
165.94,3087.38,75,2,-89.25,11.56,,,
786.74,3087.4,75,2,-83.61,18.64,,,
788.53,3087.4,75,2,-81.52,20.8,,,
787.51,3087.42,75,2,-83.94,19.97,,,
787.36,3087.43,75,2,-83.65,19.7,,,
787.17,3087.45,75,2,-84.36,19.6,,,
787.07,3087.46,75,2,-85.68,18.65,,,
787.92,3087.46,75,2,-86.01,18.34,,,
787.16,3087.47,75,2,-83.12,20.13,,,
787.23,3087.49,75,2,-84.18,19.07,,,
787.24,3087.49,75,2,-84.34,18.88,,,
786.7,3087.53,75,2,-86.09,14.17,,,
161.46,3087.53,75,2,-86.93,13.17,,,
145.79,3087.57,75,2,-88.43,12.61,,,
154.85,3087.57,75,2,-90.04,10.58,,,
134.02,3087.58,75,2,-88.29,13.15,,,
119.73,3087.61,75,2,-91.77,6.81,,,
787.67,3087.66,75,2,-87.51,15.46,,,
788.95,3087.66,75,2,-83.31,18.27,,,
789.28,3087.66,75,2,-84.26,18.92,,,
104.19,3087.66,75,13,-86.98,5.54,,,
88.6,3087.7,75,2,-87.68,3.97,,,
73.33,3087.74,75,13,-87.31,3.98,,,
58.51,3087.81,75,2,-86.83,2.68,,,
790.61,3087.85,75,2,-84.44,18.07,,,
790.67,3087.87,75,2,-84.9,16.42,,,
44.2,3087.87,75,13,-87.4,5.81,,,
30.6,3087.93,75,2,-88.04,2.5,,,
18.02,3087.97,75,13,-89.04,4.05,,,
6.81,3088.01,75,2,-87.15,4.45,,,
-2.61,3088.07,75,13,-88.7,3.89,,,
-9.9,3088.26,75,2,-87.95,5.82,,,
-15.44,3088.58,75,2,-90.04,7.09,,,
-20.55,3088.64,75,2,-87.9,11.48,,,
-228.63,3088.69,75,13,-91.4,4.36,,,
-228.78,3088.97,75,8,-88.25,8.65,,,
-228.84,3091.58,75,1,-87.5,15.86,,,
-228.97,3091.86,75,13,-92.0,5.13,,,
-228.88,3092.41,75,8,-87.5,9.09,,,
-228.93,3092.47,75,1,-91.36,13.65,,,
-229.02,3092.56,75,2,-89.61,8.96,,,
-229.11,3092.67,75,1,-84.65,17.34,,,
-229.12,3092.72,75,1,-88.41,13.59,,,
1276.86,372.25,230,8,-80.34,7.71,,,
1276.86,372.3,230,8,-82.43,10.59,,,
1276.9,372.3,230,8,-81.3,12.57,,,
1276.88,372.34,230,8,-83.2,8.35,,,
1276.98,372.49,230,1,-82.19,8.02,,,
1276.6,372.56,230,8,-79.66,11.17,,,
1275.41,373.78,230,8,-80.0,9.56,,,
1277.04,374.19,230,8,-81.12,9.04,,,
1272.85,376.35,230,8,-80.72,10.31,,,
1277.09,378.49,230,1,-82.22,7.85,,,
1268.8,380.37,230,8,-81.54,9.23,,,
1277.12,385.86,230,1,-82.79,8.83,,,
1263.27,385.87,230,8,-85.9,5.75,,,
1258.21,390.7,230,8,-85.81,6.76,,,
1255.69,392.83,230,8,-77.83,11.81,,,
1254.91,393.26,230,8,-78.12,11.35,,,
1253.76,394.07,230,8,-81.87,10.9,,,
737.64,396.5,230,1,-81.31,12.9,,,
749.78,396.52,230,8,-82.93,5.85,,,
723.54,396.54,230,3,-78.08,10.56,,,
759.42,396.56,230,8,-81.25,10.19,,,
766.68,396.57,230,8,-81.01,11.17,,,
771.76,396.57,230,8,-80.75,12.32,,,
708.66,396.58,230,3,-75.25,14.4,,,
693.72,396.61,230,3,-74.66,15.17,,,
678.81,396.65,230,3,-76.26,12.55,,,
1277.07,396.71,230,1,-81.68,9.67,,,
663.92,396.68,230,3,-76.04,12.63,,,
649.04,396.71,230,3,-76.25,11.09,,,
634.13,396.75,230,3,-76.43,11.01,,,
619.2,396.79,230,3,-76.44,11.01,,,
604.26,396.8,230,3,-76.29,12.22,,,
1250.52,396.84,230,8,-83.58,9.34,,,
589.35,396.82,230,3,-76.09,14.36,,,
574.45,396.85,230,3,-75.25,14.9,,,
544.66,396.87,230,3,-75.97,15.22,,,
559.54,396.87,230,3,-74.56,15.55,,,
529.77,396.88,230,3,-75.0,16.29,,,
514.88,396.89,230,3,-76.66,11.3,,,
499.98,396.9,230,3,-75.98,12.05,,,
485.05,396.91,230,3,-75.97,10.96,,,
392.96,396.95,230,3,-72.66,17.78,,,
470.11,396.95,230,3,-75.0,12.63,,,
408.72,396.96,230,3,-73.68,15.07,,,
424.49,396.98,230,3,-74.43,12.38,,,
455.11,396.98,230,3,-75.15,12.51,,,
377.48,396.99,230,3,-73.15,17.68,,,
439.99,396.99,230,3,-74.9,12.02,,,
362.42,397.04,230,3,-73.5,17.52,,,
775.41,397.1,230,1,-76.62,10.85,,,
292.35,397.12,230,3,-77.36,11.32,,,
348.07,397.12,230,3,-72.83,18.92,,,
334.69,397.24,230,3,-72.79,17.42,,,
297.46,397.35,230,3,-75.19,14.02,,,
322.58,397.35,230,3,-72.73,18.86,,,
312.14,397.44,230,3,-72.58,17.42,,,
303.75,397.47,230,3,-73.29,18.67,,,
287.48,397.6,230,3,-82.04,8.54,,,
778.33,399.55,230,1,-74.9,13.05,,,
283.58,399.71,230,1,-82.75,5.34,,,
1244.97,401.84,230,8,-81.43,9.48,,,
281.81,402.89,230,3,-80.91,7.8,,,
-1244.01,403.55,230,9,-83.56,6.43,,,
-1249.07,403.74,230,8,-81.22,6.84,,,
-1255.16,404.0,230,8,-78.15,9.92,,,
779.84,404.0,230,7,-80.16,8.92,,,
-1263.32,404.12,230,8,-75.61,11.64,,,
-1273.76,404.16,230,8,-74.87,11.25,,,
-1316.59,404.17,230,8,-81.4,6.73,,,
-1300.9,404.17,230,8,-75.61,11.73,,,
-1286.36,404.17,230,8,-74.08,12.46,,,
-1407.29,404.19,230,8,-79.86,8.38,,,
-1392.39,404.19,230,8,-81.0,6.75,,,
-1377.51,404.19,230,8,-80.45,7.23,,,
-1362.59,404.19,230,8,-83.15,4.97,,,
-1422.21,404.2,230,8,-81.36,8.42,,,
-1347.56,404.2,230,8,-82.26,6.7,,,
-1332.27,404.2,230,8,-80.36,8.04,,,
-1437.16,404.23,230,8,-80.15,7.23,,,
-1452.11,404.24,230,8,-80.7,7.25,,,
-1467.08,404.25,230,8,-80.63,8.5,,,
-1482.05,404.27,230,8,-81.75,6.18,,,
-1556.82,404.28,230,8,-80.55,7.02,,,
-1541.86,404.28,230,8,-81.3,6.75,,,
-1497.01,404.28,230,8,-82.0,6.32,,,
-1571.8,404.3,230,8,-81.41,6.39,,,
-1526.92,404.29,230,8,-80.98,7.48,,,
-1601.78,404.31,230,8,-80.93,6.76,,,
-1586.79,404.31,230,8,-82.9,5.5,,,
-1511.97,404.3,230,8,-80.83,7.9,,,
-1616.78,404.32,230,8,-81.61,5.9,,,
-1631.77,404.35,230,8,-81.04,6.36,,,
-1646.75,404.36,230,8,-80.94,7.11,,,
-1239.16,404.32,230,8,-80.29,11.92,,,
-1661.73,404.4,230,8,-81.57,6.5,,,
-1726.8,404.44,230,3,-80.91,6.4,,,
-1676.72,404.44,230,8,-82.61,4.83,,,
-1721.28,404.49,230,3,-82.65,9.23,,,
-1691.04,404.51,230,9,-84.57,8.65,,,
-1713.55,404.56,230,3,-81.52,9.39,,,
-1703.49,404.57,230,3,-83.38,7.92,,,
-1730.68,404.83,230,3,-80.79,12.44,,,
-239.35,404.87,230,8,-75.16,15.14,,,
-244.64,405.14,230,8,-73.3,15.57,,,
-234.37,405.14,230,5,-79.51,2.5,,,
-251.54,405.34,230,8,-73.72,15.5,,,
-316.41,405.4,230,8,-76.88,14.9,,,
-300.55,405.4,230,8,-73.4,17.15,,,
-377.01,405.42,230,8,-75.79,11.0,,,
-362.1,405.42,230,8,-76.44,13.46,,,
-347.13,405.42,230,8,-77.02,10.71,,,
-331.97,405.42,230,8,-77.09,13.67,,,
-285.39,405.43,230,8,-74.69,15.0,,,
-260.66,405.43,230,8,-72.8,15.5,,,
-391.94,405.44,230,8,-77.36,10.78,,,
-271.98,405.44,230,8,-71.97,17.89,,,
-556.67,405.47,230,8,-77.08,8.63,,,
-541.67,405.47,230,8,-78.65,6.89,,,
-406.89,405.46,230,8,-76.77,10.64,,,
-421.84,405.47,230,8,-78.44,6.36,,,
-436.8,405.48,230,8,-76.0,9.96,,,
-715.78,405.51,230,3,-78.11,9.73,,,
-571.68,405.5,230,8,-77.88,7.83,,,
-526.67,405.5,230,8,-77.43,9.87,,,
-481.68,405.5,230,8,-77.86,9.21,,,
-466.72,405.5,230,8,-77.04,9.08,,,
-451.75,405.5,230,8,-78.81,12.3,,,
-496.67,405.51,230,8,-77.09,8.71,,,
-511.67,405.52,230,8,-76.33,9.29,,,
-586.67,405.55,230,8,-77.02,8.4,,,
-720.13,405.57,230,5,-76.04,11.77,,,
-601.62,405.57,230,8,-78.69,6.64,,,
-709.43,405.59,230,3,-78.75,10.52,,,
-616.58,405.59,230,8,-77.58,7.36,,,
-631.57,405.61,230,8,-77.62,7.67,,,
-676.36,405.64,230,8,-81.04,2.41,,,
-646.6,405.64,230,8,-78.33,6.55,,,
-661.62,405.65,230,8,-78.55,5.59,,,
-700.8,405.66,230,3,-79.77,10.96,,,
-689.74,405.66,230,3,-80.25,8.5,,,
-1235.47,406.77,230,7,-83.31,7.23,,,
-1733.84,406.86,230,7,-80.79,16.13,,,
-723.56,406.86,230,7,-78.18,7.21,,,
-229.93,406.91,230,8,-75.04,11.8,,,
1237.47,408.78,230,8,-78.83,12.93,,,
779.8,408.98,230,7,-78.06,11.11,,,
-227.51,410.0,230,8,-83.9,7.23,,,
-1233.94,410.08,230,9,-82.2,3.81,,,
1277.03,410.25,230,1,-87.13,7.17,,,
-726.24,410.22,230,3,-76.86,9.19,,,
-1735.88,410.96,230,9,-80.43,7.15,,,
281.59,412.57,230,7,-84.9,5.3,,,
-226.89,413.72,230,5,-83.07,5.81,,,
-1233.69,414.18,230,9,-82.87,5.6,,,
779.38,414.19,230,7,-78.15,12.19,,,
-727.24,414.98,230,3,-72.95,18.79,,,
-1736.31,415.85,230,3,-82.54,4.83,,,
1228.55,417.19,230,8,-78.69,12.73,,,
-226.82,418.79,230,8,-82.84,8.13,,,
-727.1,420.0,230,3,-75.72,11.52,,,
-1233.65,420.15,230,9,-81.38,5.61,,,
281.6,420.53,230,7,-85.25,5.07,,,
-1736.08,420.98,230,9,-81.5,7.11,,,
779.04,420.99,230,7,-78.76,11.31,,,
1277.02,424.99,230,1,-88.0,5.81,,,
-726.88,425.81,230,3,-77.68,6.51,,,
-226.79,426.07,230,8,-83.22,8.23,,,
1218.66,426.57,230,8,-78.76,12.98,,,
-1735.94,427.48,230,9,-81.65,8.63,,,
-1233.66,428.35,230,9,-81.38,5.83,,,
778.82,429.93,230,7,-78.5,11.25,,,
281.57,430.86,230,7,-85.82,5.5,,,
-726.81,433.62,230,3,-77.91,5.29,,,
